path	category	release_status	record_scope	bytes	sha256	license_status	license_gate
evidence/ecology-canonical/pma_endpoint_results/input_manifest.tsv	ecology-analysis-evidence	audit-evidence	checksummed baseline caches and canonical verdict tables required to replay and compare the bounded control-filter sensitivity	141	5c33255dbeff0809a04335155a4341cdc328feab7afa63e764a58e03bf765f50	AUTHOR_GATE_UNRESOLVED	Project-produced artifact. The depositor selects the deposit licence; replace only when the deposit metadata supplies the licence identifier.
evidence/ecology-canonical/pma_endpoint_results/pma_pair_endpoints.tsv	ecology-analysis-evidence	audit-evidence	checksummed baseline caches and canonical verdict tables required to replay and compare the bounded control-filter sensitivity	1526	aed9d2e439b84c53aa484b003063a8dba33667f16e2f5c21a16e2b9153502bf8	AUTHOR_GATE_UNRESOLVED	Project-produced artifact. The depositor selects the deposit licence; replace only when the deposit metadata supplies the licence identifier.
evidence/ecology-canonical/pma_endpoint_results/pma_summary.json	ecology-analysis-evidence	audit-evidence	checksummed baseline caches and canonical verdict tables required to replay and compare the bounded control-filter sensitivity	2525	3e556a56512d85e2196bac55c68285b54390a822fcbb2c7b03299478fed80aaa	AUTHOR_GATE_UNRESOLVED	Project-produced artifact. The depositor selects the deposit licence; replace only when the deposit metadata supplies the licence identifier.
evidence/ecology-canonical/rain_pulse_response/README.md	ecology-analysis-evidence	audit-evidence	checksummed baseline caches and canonical verdict tables required to replay and compare the bounded control-filter sensitivity	1634	9228f46273d19c668985e238294257ce61b507482c053dd82572327af4744c80	AUTHOR_GATE_UNRESOLVED	Project-produced artifact. The depositor selects the deposit licence; replace only when the deposit metadata supplies the licence identifier.
evidence/ecology-canonical/rain_pulse_response/SHA256SUMS	ecology-analysis-evidence	audit-evidence	checksummed baseline caches and canonical verdict tables required to replay and compare the bounded control-filter sensitivity	1393	e49a9408958f48ffe6117b1d03ba8be5177021b7806824805b287139b43812f4	AUTHOR_GATE_UNRESOLVED	Project-produced artifact. The depositor selects the deposit licence; replace only when the deposit metadata supplies the licence identifier.
evidence/ecology-canonical/rain_pulse_response/analysis_cohort.tsv	ecology-analysis-evidence	audit-evidence	checksummed baseline caches and canonical verdict tables required to replay and compare the bounded control-filter sensitivity	119001	9533d0719cc2497ce79bb8d69e3f10c7457dc4255282269e0b5a3a36c2ec566b	AUTHOR_GATE_UNRESOLVED	Project-produced artifact. The depositor selects the deposit licence; replace only when the deposit metadata supplies the licence identifier.
evidence/ecology-canonical/rain_pulse_response/analysis_decision.json	ecology-analysis-evidence	audit-evidence	checksummed baseline caches and canonical verdict tables required to replay and compare the bounded control-filter sensitivity	3408	9d37f48a996a635075bc40d1c94e170245d49df14b366205aaf1677fddfbb3b8	AUTHOR_GATE_UNRESOLVED	Project-produced artifact. The depositor selects the deposit licence; replace only when the deposit metadata supplies the licence identifier.
evidence/ecology-canonical/rain_pulse_response/campaign_exposure_summary.tsv	ecology-analysis-evidence	audit-evidence	checksummed baseline caches and canonical verdict tables required to replay and compare the bounded control-filter sensitivity	660	dab70cf5d2a8dd452a19caadb2b9a54a5ae410d78395ce8255f67c9f74ab7202	AUTHOR_GATE_UNRESOLVED	Project-produced artifact. The depositor selects the deposit licence; replace only when the deposit metadata supplies the licence identifier.
evidence/ecology-canonical/rain_pulse_response/conditional_lag_rotation_null.tsv.gz	ecology-analysis-evidence	audit-evidence	checksummed baseline caches and canonical verdict tables required to replay and compare the bounded control-filter sensitivity	952943	37eb185e379bb6098ecc8ca455654770688b4ae48e3cbdadd5b32a092e0ff6a3	AUTHOR_GATE_UNRESOLVED	Project-produced artifact. The depositor selects the deposit licence; replace only when the deposit metadata supplies the licence identifier.
evidence/ecology-canonical/rain_pulse_response/disjoint_lag_bin_sensitivity.tsv	ecology-analysis-evidence	audit-evidence	checksummed baseline caches and canonical verdict tables required to replay and compare the bounded control-filter sensitivity	1095	b028bfdb460ea22c19c17f6acd6b740b9003e4707f30a4b2ca28c0c041a77487	AUTHOR_GATE_UNRESOLVED	Project-produced artifact. The depositor selects the deposit licence; replace only when the deposit metadata supplies the licence identifier.
evidence/ecology-canonical/rain_pulse_response/future_rain_placebo_scan.tsv	ecology-analysis-evidence	audit-evidence	checksummed baseline caches and canonical verdict tables required to replay and compare the bounded control-filter sensitivity	26362	a4ed0745189364537f44057ef77775ded2f3808cc0f89fa36601e0e6c274a15f	AUTHOR_GATE_UNRESOLVED	Project-produced artifact. The depositor selects the deposit licence; replace only when the deposit metadata supplies the licence identifier.
evidence/ecology-canonical/rain_pulse_response/pulse_peak_scan.tsv	ecology-analysis-evidence	audit-evidence	checksummed baseline caches and canonical verdict tables required to replay and compare the bounded control-filter sensitivity	26201	48cc9f01cadb0e5d113df17a6688ca9c6378b15d4ac024301f7501936b3a40b8	AUTHOR_GATE_UNRESOLVED	Project-produced artifact. The depositor selects the deposit licence; replace only when the deposit metadata supplies the licence identifier.
evidence/ecology-canonical/rain_pulse_response/rain_pulse_response.pdf	ecology-analysis-evidence	audit-evidence	checksummed baseline caches and canonical verdict tables required to replay and compare the bounded control-filter sensitivity	32654	0a67aa3df3aa9de592103ae0f1c8ae068913ebc1d534f0733321cf597237c814	AUTHOR_GATE_UNRESOLVED	Project-produced artifact. The depositor selects the deposit licence; replace only when the deposit metadata supplies the licence identifier.
evidence/ecology-canonical/rain_pulse_response/run_manifest.json	ecology-analysis-evidence	audit-evidence	checksummed baseline caches and canonical verdict tables required to replay and compare the bounded control-filter sensitivity	9866	3343228d06894c83f6c5cdfcda4f9db2ad0cd87668d4d29329db4c636c87c186	AUTHOR_GATE_UNRESOLVED	Project-produced artifact. The depositor selects the deposit licence; replace only when the deposit metadata supplies the licence identifier.
evidence/ecology-canonical/rain_pulse_response/selected_kernel_cluster_fits.tsv	ecology-analysis-evidence	audit-evidence	checksummed baseline caches and canonical verdict tables required to replay and compare the bounded control-filter sensitivity	1041	79d3683c556bf341841683a2575d8b938d2c8630680303c313cbf9ccd6982a6c	AUTHOR_GATE_UNRESOLVED	Project-produced artifact. The depositor selects the deposit licence; replace only when the deposit metadata supplies the licence identifier.
evidence/ecology-canonical/rain_pulse_response/site_block_bootstrap_draws.tsv.gz	ecology-analysis-evidence	audit-evidence	checksummed baseline caches and canonical verdict tables required to replay and compare the bounded control-filter sensitivity	445213	d81390b95a5dba9e03da0a08e931626f3dfe80d427b34713097a1c0054a570e7	AUTHOR_GATE_UNRESOLVED	Project-produced artifact. The depositor selects the deposit licence; replace only when the deposit metadata supplies the licence identifier.
evidence/ecology-canonical/rain_pulse_response/site_block_bootstrap_summary.tsv	ecology-analysis-evidence	audit-evidence	checksummed baseline caches and canonical verdict tables required to replay and compare the bounded control-filter sensitivity	1119	ad358df3288c1299cee1b36e7382c2993241cc46c1537739780a31cccfdb4098	AUTHOR_GATE_UNRESOLVED	Project-produced artifact. The depositor selects the deposit licence; replace only when the deposit metadata supplies the licence identifier.
evidence/ecology-canonical/rain_pulse_response/soil_position_sensitivity.tsv	ecology-analysis-evidence	audit-evidence	checksummed baseline caches and canonical verdict tables required to replay and compare the bounded control-filter sensitivity	3474	6d7cab1bcdc9746b0420d240d881100b47f0f06ca3804716b651425332322b3a	AUTHOR_GATE_UNRESOLVED	Project-produced artifact. The depositor selects the deposit licence; replace only when the deposit metadata supplies the licence identifier.
evidence/ecology-canonical/rain_pulse_response/spatial_route_orbit_null.tsv	ecology-analysis-evidence	audit-evidence	checksummed baseline caches and canonical verdict tables required to replay and compare the bounded control-filter sensitivity	12521	96f40bd4d0996ab1c32f8822c6c7e684d4ae801bf1841647eee5cf9d418b044e	AUTHOR_GATE_UNRESOLVED	Project-produced artifact. The depositor selects the deposit licence; replace only when the deposit metadata supplies the licence identifier.
evidence/ecology-canonical/rain_pulse_response_open_meteo/README.md	ecology-analysis-evidence	audit-evidence	checksummed baseline caches and canonical verdict tables required to replay and compare the bounded control-filter sensitivity	1634	73c7ae501e551fe188f148ce2e4b90c4f1fca7de5262e92d0fb5ed6f9f8ff2bc	AUTHOR_GATE_UNRESOLVED	Project-produced artifact. The depositor selects the deposit licence; replace only when the deposit metadata supplies the licence identifier.
evidence/ecology-canonical/rain_pulse_response_open_meteo/SHA256SUMS	ecology-analysis-evidence	audit-evidence	checksummed baseline caches and canonical verdict tables required to replay and compare the bounded control-filter sensitivity	1393	fe58e548f61b36dc8c202ab5e53d9be75be21f56316d0952d9ef8bb8166839c8	AUTHOR_GATE_UNRESOLVED	Project-produced artifact. The depositor selects the deposit licence; replace only when the deposit metadata supplies the licence identifier.
evidence/ecology-canonical/rain_pulse_response_open_meteo/analysis_cohort.tsv	ecology-analysis-evidence	audit-evidence	checksummed baseline caches and canonical verdict tables required to replay and compare the bounded control-filter sensitivity	114434	a71b1b7e1cdd7a2ba6cc5888edd180fdb51619b8dec917250419c4f9357edc69	AUTHOR_GATE_UNRESOLVED	Project-produced artifact. The depositor selects the deposit licence; replace only when the deposit metadata supplies the licence identifier.
evidence/ecology-canonical/rain_pulse_response_open_meteo/analysis_decision.json	ecology-analysis-evidence	audit-evidence	checksummed baseline caches and canonical verdict tables required to replay and compare the bounded control-filter sensitivity	3356	50e4a3eebd1539781a17d6d7295494ea4dfcee4e17f7fbfab302d7dd7c6ea50a	AUTHOR_GATE_UNRESOLVED	Project-produced artifact. The depositor selects the deposit licence; replace only when the deposit metadata supplies the licence identifier.
evidence/ecology-canonical/rain_pulse_response_open_meteo/campaign_exposure_summary.tsv	ecology-analysis-evidence	audit-evidence	checksummed baseline caches and canonical verdict tables required to replay and compare the bounded control-filter sensitivity	595	ce2fcf9075360e8be0910bdb24c57df4380d369d4d062a45038f5d25707dc3ef	AUTHOR_GATE_UNRESOLVED	Project-produced artifact. The depositor selects the deposit licence; replace only when the deposit metadata supplies the licence identifier.
evidence/ecology-canonical/rain_pulse_response_open_meteo/conditional_lag_rotation_null.tsv.gz	ecology-analysis-evidence	audit-evidence	checksummed baseline caches and canonical verdict tables required to replay and compare the bounded control-filter sensitivity	814694	8b52625bc9f1cfb1ba00b3d222cf74a17fb38eabbc01ab471f2dd4035fcd3b1d	AUTHOR_GATE_UNRESOLVED	Project-produced artifact. The depositor selects the deposit licence; replace only when the deposit metadata supplies the licence identifier.
evidence/ecology-canonical/rain_pulse_response_open_meteo/disjoint_lag_bin_sensitivity.tsv	ecology-analysis-evidence	audit-evidence	checksummed baseline caches and canonical verdict tables required to replay and compare the bounded control-filter sensitivity	1096	1b2554159788896f3e1c0198ada88f1e1179d1630b7a4ed7d4b925df0409775c	AUTHOR_GATE_UNRESOLVED	Project-produced artifact. The depositor selects the deposit licence; replace only when the deposit metadata supplies the licence identifier.
evidence/ecology-canonical/rain_pulse_response_open_meteo/future_rain_placebo_scan.tsv	ecology-analysis-evidence	audit-evidence	checksummed baseline caches and canonical verdict tables required to replay and compare the bounded control-filter sensitivity	26110	bfbf4620acfe41865feffc4bb912d820e4e27b2abd5f3e8a9d328bac84da08bf	AUTHOR_GATE_UNRESOLVED	Project-produced artifact. The depositor selects the deposit licence; replace only when the deposit metadata supplies the licence identifier.
evidence/ecology-canonical/rain_pulse_response_open_meteo/pulse_peak_scan.tsv	ecology-analysis-evidence	audit-evidence	checksummed baseline caches and canonical verdict tables required to replay and compare the bounded control-filter sensitivity	25763	ab52cbdb35fd85d40cce594770c2a5764c509f15cf39eac9f5f3b94498e4b852	AUTHOR_GATE_UNRESOLVED	Project-produced artifact. The depositor selects the deposit licence; replace only when the deposit metadata supplies the licence identifier.
evidence/ecology-canonical/rain_pulse_response_open_meteo/rain_pulse_response.pdf	ecology-analysis-evidence	audit-evidence	checksummed baseline caches and canonical verdict tables required to replay and compare the bounded control-filter sensitivity	30173	04cd58031390d74c31e728e405d17923209b38f424887c4ebd10b7ac011ce203	AUTHOR_GATE_UNRESOLVED	Project-produced artifact. The depositor selects the deposit licence; replace only when the deposit metadata supplies the licence identifier.
evidence/ecology-canonical/rain_pulse_response_open_meteo/run_manifest.json	ecology-analysis-evidence	audit-evidence	checksummed baseline caches and canonical verdict tables required to replay and compare the bounded control-filter sensitivity	9854	22b086509d02d625999f1a0070d12fa4fe9a1632c6209c7a8f80e54750c53fe6	AUTHOR_GATE_UNRESOLVED	Project-produced artifact. The depositor selects the deposit licence; replace only when the deposit metadata supplies the licence identifier.
evidence/ecology-canonical/rain_pulse_response_open_meteo/selected_kernel_cluster_fits.tsv	ecology-analysis-evidence	audit-evidence	checksummed baseline caches and canonical verdict tables required to replay and compare the bounded control-filter sensitivity	1041	64894c9fd14e89f39dd986a55a1a14e08a0c07c32ee83d8486f7d1459ec2eaee	AUTHOR_GATE_UNRESOLVED	Project-produced artifact. The depositor selects the deposit licence; replace only when the deposit metadata supplies the licence identifier.
evidence/ecology-canonical/rain_pulse_response_open_meteo/site_block_bootstrap_draws.tsv.gz	ecology-analysis-evidence	audit-evidence	checksummed baseline caches and canonical verdict tables required to replay and compare the bounded control-filter sensitivity	494772	cb7d79f126f4871b45ae74fecd8c00092ef71b41bc2faffd23f6b9ad9c5021a3	AUTHOR_GATE_UNRESOLVED	Project-produced artifact. The depositor selects the deposit licence; replace only when the deposit metadata supplies the licence identifier.
evidence/ecology-canonical/rain_pulse_response_open_meteo/site_block_bootstrap_summary.tsv	ecology-analysis-evidence	audit-evidence	checksummed baseline caches and canonical verdict tables required to replay and compare the bounded control-filter sensitivity	1126	6c500173f8927d60640630df602801196f3efd00f2e4e2cc5c1b9724f13c4bd7	AUTHOR_GATE_UNRESOLVED	Project-produced artifact. The depositor selects the deposit licence; replace only when the deposit metadata supplies the licence identifier.
evidence/ecology-canonical/rain_pulse_response_open_meteo/soil_position_sensitivity.tsv	ecology-analysis-evidence	audit-evidence	checksummed baseline caches and canonical verdict tables required to replay and compare the bounded control-filter sensitivity	3477	cef35d24c0cb64936bf27eea62598d1b2e7ddea09952b1e36c85739c6cce4b2f	AUTHOR_GATE_UNRESOLVED	Project-produced artifact. The depositor selects the deposit licence; replace only when the deposit metadata supplies the licence identifier.
evidence/ecology-canonical/rain_pulse_response_open_meteo/spatial_route_orbit_null.tsv	ecology-analysis-evidence	audit-evidence	checksummed baseline caches and canonical verdict tables required to replay and compare the bounded control-filter sensitivity	12459	88d1cf7ab8b39909f65898ea54e430dbcf9c625ccc81f75d362c0ca7e6288e7f	AUTHOR_GATE_UNRESOLVED	Project-produced artifact. The depositor selects the deposit licence; replace only when the deposit metadata supplies the licence identifier.
evidence/ecology-canonical/rain_pulse_sensitivities/README.md	ecology-analysis-evidence	audit-evidence	checksummed baseline caches and canonical verdict tables required to replay and compare the bounded control-filter sensitivity	1106	63adc599fc96c71a5f37aa89746f37743d09e2561c573632af4b82d2d3033133	AUTHOR_GATE_UNRESOLVED	Project-produced artifact. The depositor selects the deposit licence; replace only when the deposit metadata supplies the licence identifier.
evidence/ecology-canonical/rain_pulse_sensitivities/SHA256SUMS	ecology-analysis-evidence	audit-evidence	checksummed baseline caches and canonical verdict tables required to replay and compare the bounded control-filter sensitivity	240	efa4ccee650fbfc6fef48ce76707e6ae2a0781a9ee79bab5c421f72b50846162	AUTHOR_GATE_UNRESOLVED	Project-produced artifact. The depositor selects the deposit licence; replace only when the deposit metadata supplies the licence identifier.
evidence/ecology-canonical/rain_pulse_sensitivities/control_filtered/README.md	ecology-analysis-evidence	audit-evidence	checksummed baseline caches and canonical verdict tables required to replay and compare the bounded control-filter sensitivity	1644	c3c0bdef8bcd679492dfba61db704de3eeb9940b9f5948ba51c4f7cef766bdac	AUTHOR_GATE_UNRESOLVED	Project-produced artifact. The depositor selects the deposit licence; replace only when the deposit metadata supplies the licence identifier.
evidence/ecology-canonical/rain_pulse_sensitivities/control_filtered/SHA256SUMS	ecology-analysis-evidence	audit-evidence	checksummed baseline caches and canonical verdict tables required to replay and compare the bounded control-filter sensitivity	1393	739b1b3a319f062f3230e28981043d68721fd2629d9bae67c401145aae6c2bd2	AUTHOR_GATE_UNRESOLVED	Project-produced artifact. The depositor selects the deposit licence; replace only when the deposit metadata supplies the licence identifier.
evidence/ecology-canonical/rain_pulse_sensitivities/control_filtered/analysis_cohort.tsv	ecology-analysis-evidence	audit-evidence	checksummed baseline caches and canonical verdict tables required to replay and compare the bounded control-filter sensitivity	118982	5e6eec6c1d6891622651170e16eb7134b9fbfc4615ee80326f1d5d025625a18b	AUTHOR_GATE_UNRESOLVED	Project-produced artifact. The depositor selects the deposit licence; replace only when the deposit metadata supplies the licence identifier.
evidence/ecology-canonical/rain_pulse_sensitivities/control_filtered/analysis_decision.json	ecology-analysis-evidence	audit-evidence	checksummed baseline caches and canonical verdict tables required to replay and compare the bounded control-filter sensitivity	3369	698c3270b4a25dbacd18ec4c6837ce9ef5501fd2dc3906119cf410c9650ffe24	AUTHOR_GATE_UNRESOLVED	Project-produced artifact. The depositor selects the deposit licence; replace only when the deposit metadata supplies the licence identifier.
evidence/ecology-canonical/rain_pulse_sensitivities/control_filtered/campaign_exposure_summary.tsv	ecology-analysis-evidence	audit-evidence	checksummed baseline caches and canonical verdict tables required to replay and compare the bounded control-filter sensitivity	660	dab70cf5d2a8dd452a19caadb2b9a54a5ae410d78395ce8255f67c9f74ab7202	AUTHOR_GATE_UNRESOLVED	Project-produced artifact. The depositor selects the deposit licence; replace only when the deposit metadata supplies the licence identifier.
evidence/ecology-canonical/rain_pulse_sensitivities/control_filtered/conditional_lag_rotation_null.tsv.gz	ecology-analysis-evidence	audit-evidence	checksummed baseline caches and canonical verdict tables required to replay and compare the bounded control-filter sensitivity	953447	609a22f65a6c1ba48cd19f2682718ca1999c81d3fbfdc7a7ce3d566bbaaec7ef	AUTHOR_GATE_UNRESOLVED	Project-produced artifact. The depositor selects the deposit licence; replace only when the deposit metadata supplies the licence identifier.
evidence/ecology-canonical/rain_pulse_sensitivities/control_filtered/disjoint_lag_bin_sensitivity.tsv	ecology-analysis-evidence	audit-evidence	checksummed baseline caches and canonical verdict tables required to replay and compare the bounded control-filter sensitivity	1099	113bc2d9051e2f69ae003cc5a377f09a99fdcb608db36866cd512760b2558cef	AUTHOR_GATE_UNRESOLVED	Project-produced artifact. The depositor selects the deposit licence; replace only when the deposit metadata supplies the licence identifier.
evidence/ecology-canonical/rain_pulse_sensitivities/control_filtered/future_rain_placebo_scan.tsv	ecology-analysis-evidence	audit-evidence	checksummed baseline caches and canonical verdict tables required to replay and compare the bounded control-filter sensitivity	26388	7fd64b9c759eb54a9f9ee0909f92862234f26451f228012f65a0004ddc2d9c5e	AUTHOR_GATE_UNRESOLVED	Project-produced artifact. The depositor selects the deposit licence; replace only when the deposit metadata supplies the licence identifier.
evidence/ecology-canonical/rain_pulse_sensitivities/control_filtered/pulse_peak_scan.tsv	ecology-analysis-evidence	audit-evidence	checksummed baseline caches and canonical verdict tables required to replay and compare the bounded control-filter sensitivity	26216	212ac98073b0b2194681dd8f377fcfca97d4627710a01fbcb6b06c5053501312	AUTHOR_GATE_UNRESOLVED	Project-produced artifact. The depositor selects the deposit licence; replace only when the deposit metadata supplies the licence identifier.
evidence/ecology-canonical/rain_pulse_sensitivities/control_filtered/rain_pulse_response.pdf	ecology-analysis-evidence	audit-evidence	checksummed baseline caches and canonical verdict tables required to replay and compare the bounded control-filter sensitivity	32608	bb0199e13bc9531f2398fb770d170923c52f7c9553dac6162078b54b5e631cc7	AUTHOR_GATE_UNRESOLVED	Project-produced artifact. The depositor selects the deposit licence; replace only when the deposit metadata supplies the licence identifier.
evidence/ecology-canonical/rain_pulse_sensitivities/control_filtered/run_manifest.json	ecology-analysis-evidence	audit-evidence	checksummed baseline caches and canonical verdict tables required to replay and compare the bounded control-filter sensitivity	9896	86f23f111adf584dafdb1e74b53d0613c9db7997063a5873bada76c8c8e99472	AUTHOR_GATE_UNRESOLVED	Project-produced artifact. The depositor selects the deposit licence; replace only when the deposit metadata supplies the licence identifier.
evidence/ecology-canonical/rain_pulse_sensitivities/control_filtered/selected_kernel_cluster_fits.tsv	ecology-analysis-evidence	audit-evidence	checksummed baseline caches and canonical verdict tables required to replay and compare the bounded control-filter sensitivity	1039	68a732c783e810e083970b23c55956f598848b4f47148567048f55e8151c3299	AUTHOR_GATE_UNRESOLVED	Project-produced artifact. The depositor selects the deposit licence; replace only when the deposit metadata supplies the licence identifier.
evidence/ecology-canonical/rain_pulse_sensitivities/control_filtered/site_block_bootstrap_draws.tsv.gz	ecology-analysis-evidence	audit-evidence	checksummed baseline caches and canonical verdict tables required to replay and compare the bounded control-filter sensitivity	443701	e87e56e55a4051b76fa01eb7ad1e02d6aed623e29b0ce9079113cdb07e89b7b2	AUTHOR_GATE_UNRESOLVED	Project-produced artifact. The depositor selects the deposit licence; replace only when the deposit metadata supplies the licence identifier.
evidence/ecology-canonical/rain_pulse_sensitivities/control_filtered/site_block_bootstrap_summary.tsv	ecology-analysis-evidence	audit-evidence	checksummed baseline caches and canonical verdict tables required to replay and compare the bounded control-filter sensitivity	1121	cde4b3ee58c739b8fc6700c8da62a95b4697ad9a71324f412a23dd2d2836febd	AUTHOR_GATE_UNRESOLVED	Project-produced artifact. The depositor selects the deposit licence; replace only when the deposit metadata supplies the licence identifier.
evidence/ecology-canonical/rain_pulse_sensitivities/control_filtered/soil_position_sensitivity.tsv	ecology-analysis-evidence	audit-evidence	checksummed baseline caches and canonical verdict tables required to replay and compare the bounded control-filter sensitivity	3467	bae18272d39010f517f6184fe2fb487da98346d8db190df973b83bc3ee545592	AUTHOR_GATE_UNRESOLVED	Project-produced artifact. The depositor selects the deposit licence; replace only when the deposit metadata supplies the licence identifier.
evidence/ecology-canonical/rain_pulse_sensitivities/control_filtered/spatial_route_orbit_null.tsv	ecology-analysis-evidence	audit-evidence	checksummed baseline caches and canonical verdict tables required to replay and compare the bounded control-filter sensitivity	12483	e30ca8f8cb05b05271ad1af1b41d1eaf20f959c5dacaf57f85528c3180a4db60	AUTHOR_GATE_UNRESOLVED	Project-produced artifact. The depositor selects the deposit licence; replace only when the deposit metadata supplies the licence identifier.
evidence/ecology-canonical/rain_pulse_sensitivities/cubic_longitude/README.md	ecology-analysis-evidence	audit-evidence	checksummed baseline caches and canonical verdict tables required to replay and compare the bounded control-filter sensitivity	1634	9228f46273d19c668985e238294257ce61b507482c053dd82572327af4744c80	AUTHOR_GATE_UNRESOLVED	Project-produced artifact. The depositor selects the deposit licence; replace only when the deposit metadata supplies the licence identifier.
evidence/ecology-canonical/rain_pulse_sensitivities/cubic_longitude/SHA256SUMS	ecology-analysis-evidence	audit-evidence	checksummed baseline caches and canonical verdict tables required to replay and compare the bounded control-filter sensitivity	1393	f79bb6464909b80c3107fa38e6dcad79200646ab3c4789fcade9ab0f941dfd88	AUTHOR_GATE_UNRESOLVED	Project-produced artifact. The depositor selects the deposit licence; replace only when the deposit metadata supplies the licence identifier.
evidence/ecology-canonical/rain_pulse_sensitivities/cubic_longitude/analysis_cohort.tsv	ecology-analysis-evidence	audit-evidence	checksummed baseline caches and canonical verdict tables required to replay and compare the bounded control-filter sensitivity	119007	aa2c6933f2f2a2aa3ecf2620568bdedd164bed55c3f8a4e90da9210a0c63f741	AUTHOR_GATE_UNRESOLVED	Project-produced artifact. The depositor selects the deposit licence; replace only when the deposit metadata supplies the licence identifier.
evidence/ecology-canonical/rain_pulse_sensitivities/cubic_longitude/analysis_decision.json	ecology-analysis-evidence	audit-evidence	checksummed baseline caches and canonical verdict tables required to replay and compare the bounded control-filter sensitivity	3358	14758bcef4146be0742a000733e60952832f3377e7ad4d539223ca4a82950d17	AUTHOR_GATE_UNRESOLVED	Project-produced artifact. The depositor selects the deposit licence; replace only when the deposit metadata supplies the licence identifier.
evidence/ecology-canonical/rain_pulse_sensitivities/cubic_longitude/campaign_exposure_summary.tsv	ecology-analysis-evidence	audit-evidence	checksummed baseline caches and canonical verdict tables required to replay and compare the bounded control-filter sensitivity	671	042eee4f7e2b500823b55d011fb954446bd2ee83f334378ab327f1292e9eb407	AUTHOR_GATE_UNRESOLVED	Project-produced artifact. The depositor selects the deposit licence; replace only when the deposit metadata supplies the licence identifier.
evidence/ecology-canonical/rain_pulse_sensitivities/cubic_longitude/conditional_lag_rotation_null.tsv.gz	ecology-analysis-evidence	audit-evidence	checksummed baseline caches and canonical verdict tables required to replay and compare the bounded control-filter sensitivity	966978	21579d7306313bd3b375ce2785083dfc51b13bc75e605b1e1f3db801c7df550b	AUTHOR_GATE_UNRESOLVED	Project-produced artifact. The depositor selects the deposit licence; replace only when the deposit metadata supplies the licence identifier.
evidence/ecology-canonical/rain_pulse_sensitivities/cubic_longitude/disjoint_lag_bin_sensitivity.tsv	ecology-analysis-evidence	audit-evidence	checksummed baseline caches and canonical verdict tables required to replay and compare the bounded control-filter sensitivity	1101	7241c0e12295c517984053ffe3661005cd7a617a9cb6fe8174a5644a489f828e	AUTHOR_GATE_UNRESOLVED	Project-produced artifact. The depositor selects the deposit licence; replace only when the deposit metadata supplies the licence identifier.
evidence/ecology-canonical/rain_pulse_sensitivities/cubic_longitude/future_rain_placebo_scan.tsv	ecology-analysis-evidence	audit-evidence	checksummed baseline caches and canonical verdict tables required to replay and compare the bounded control-filter sensitivity	26281	619a3988f4122413bde3f617f2307d1387113eb9d098e11a0767eae40f234f34	AUTHOR_GATE_UNRESOLVED	Project-produced artifact. The depositor selects the deposit licence; replace only when the deposit metadata supplies the licence identifier.
evidence/ecology-canonical/rain_pulse_sensitivities/cubic_longitude/pulse_peak_scan.tsv	ecology-analysis-evidence	audit-evidence	checksummed baseline caches and canonical verdict tables required to replay and compare the bounded control-filter sensitivity	26206	c5b45380814bf67bd0af7c1a8b947ecf7ad7dde451b67b73d2e59d9f80479e68	AUTHOR_GATE_UNRESOLVED	Project-produced artifact. The depositor selects the deposit licence; replace only when the deposit metadata supplies the licence identifier.
evidence/ecology-canonical/rain_pulse_sensitivities/cubic_longitude/rain_pulse_response.pdf	ecology-analysis-evidence	audit-evidence	checksummed baseline caches and canonical verdict tables required to replay and compare the bounded control-filter sensitivity	30693	c73c9830fe723713a537a8aaa4ba6128dbb8e5b41d9573b66edff5437ce13458	AUTHOR_GATE_UNRESOLVED	Project-produced artifact. The depositor selects the deposit licence; replace only when the deposit metadata supplies the licence identifier.
evidence/ecology-canonical/rain_pulse_sensitivities/cubic_longitude/run_manifest.json	ecology-analysis-evidence	audit-evidence	checksummed baseline caches and canonical verdict tables required to replay and compare the bounded control-filter sensitivity	10335	a387c8cb05a9266348e056276bbde82472b4bd5fe8d68bc5b68941f76f9d31a7	AUTHOR_GATE_UNRESOLVED	Project-produced artifact. The depositor selects the deposit licence; replace only when the deposit metadata supplies the licence identifier.
evidence/ecology-canonical/rain_pulse_sensitivities/cubic_longitude/selected_kernel_cluster_fits.tsv	ecology-analysis-evidence	audit-evidence	checksummed baseline caches and canonical verdict tables required to replay and compare the bounded control-filter sensitivity	1038	7b62741e7afcf3951e95ec3719b4b00cef347f46ca216a0ea808257ae4aa0287	AUTHOR_GATE_UNRESOLVED	Project-produced artifact. The depositor selects the deposit licence; replace only when the deposit metadata supplies the licence identifier.
evidence/ecology-canonical/rain_pulse_sensitivities/cubic_longitude/site_block_bootstrap_draws.tsv.gz	ecology-analysis-evidence	audit-evidence	checksummed baseline caches and canonical verdict tables required to replay and compare the bounded control-filter sensitivity	554764	547b073600a805e47821853b19a8ffa630a9e9fbbaf9523bac2e75abf4210239	AUTHOR_GATE_UNRESOLVED	Project-produced artifact. The depositor selects the deposit licence; replace only when the deposit metadata supplies the licence identifier.
